1_name_b;n/a
1_name_lt;Escarcha
1_name_sa;TEST
1_tooltip_lt;Al inicio del turno del propietario, inflige {Damage} de daño a la unidad de mayor poder de esta fila.
10_name_b;Ignore.
10_name_sa;Ignore.
100_fluff;No todos los habitantes del continente eligen seguir reyes, reinas, duques o emperadores. Sin embargo, esto no significa que no puedan persuadirse con una bolsa llena de monedas. Todos tienen un precio, después de todo.
100_name;Neutral
101_fluff;Legiones de monstruos espantosos, de alghul a zeugl. Todos tiemblan ante ellos, tanto norteños como nilfgaardianos.
101_name;Monstruos
102_fluff;El poderoso imperio nilfgaardiano no se detendrá hasta que sus estandartes negros y dorados ondeen en todo el continente. Si los últimos años son un indicio de algo, es posible que tengan éxito más temprano que tarde.
102_name;Nilfgaard
1024_name_lt;Sueño del dragón
1024_tooltip_lt;Al inicio del turno del propietario, cuando expire el contador, inflige {Damage} de daño a todas las unidades de esta fila.
103_fluff;Reinos, ducados, marcas... Los territorios del norte son numerosos y muy variados. Sin embargo, no tienen tiempo para pelear entre ellos, pues el poder del imperio nilfgaardiano necesita toda la atención.
103_name;Reinos del Norte
104_fluff;Rebeldes que luchan por los derechos de los no humanos. No se detendrán ante nada para lograr su objetivo de convertir los bosques del continente en campos de batalla... y cementerios.
104_name;Scoia'tael
105_fluff;Violentos guerreros que no le temen ni a la muerte ni al frío. No obstante, sí que tienen debilidades: hidromiel, canciones y tumbarse en el heno.
105_name;Skellige
106_fluff;Ignore.
106_name;Ignore.
11_name_b;Ignore.
11_name_sa;Ignore.
112101_fluff;Voy donde me da la gana, cuando me da la gana.
112101_name;Ciri
112101_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a {MaxTargets} unidades enemigas.\nSiempre que pierdas una ronda, regresa esta unidad a tu mano.
112102_fluff;El chasquido de los dedos de un brujo puede encender una lámpara... o incinerar a un enemigo.
112102_name;Geralt: Igni
112102_tooltip;<keyword=deploy>Despliegue</keyword>: destruye las unidades más altas en una fila enemiga con un total de {Power2} o más.\n<keyword=initiative>Iniciativa</keyword>: destruye las unidades más altas en una fila enemiga con un total de {Power} o más.
112103_fluff;Si eso es lo que hace falta para salvar al mundo, es mejor dejar que sucumba.
112103_name;Geralt de Rivia
112103_tooltip;<keyword=deploy>Despliegue</keyword>: destruye una unidad enemiga con {power} o más de poder.
112104_fluff;Algunos me consideran un monstruo, un engendro enloquecido por la sangre.
112104_name;Regis
112104_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a todas las unidades de una fila enemiga.\n<keyword=initiative>Iniciativa</keyword>: si alguna es destruida, repite esta habilidad.
112105_fluff;Se vuelve invisible cuando quiere. Su mirada te hipnotiza y te sume en un sueño profundo. Luego bebe hasta el hartazgo, se convierte en un murciélago, alza vuelo y se aleja. Bastante ordinario.
112105_name;Regis: Superior
