1_name_b;n/a
1_name_lt;霜
1_name_sa;TEST
1_tooltip_lt;所有者のターン開始時、配置列にある最高戦力値ユニット1体に{Damage}ダメージを与える。
10_name_b;Ignore.
10_name_sa;Ignore.
100_fluff;大陸に住む者の中には、王侯貴族に従わない者がいる。だからと言って、彼らがずっしりと重い金貨袋を受け付けないわけではない。程度の差はあれ、求めるモノは誰もが同じだ
100_name;ニュートラル
101_fluff;アルグールからズーグルまで、あらゆる怪物が属する。北方人であるかニルフガード人であるかを問わず、怪物を畏れぬ人間はいまい
101_name;モンスター
102_fluff;ニルフガード帝国は、大陸全土がその黒と黄金の軍旗の支配下に置かれるまで、進撃を止めないだろう。実際にそうなる日は、そう遠くないのかもしれない
102_name;ニルフガード
1024_name_lt;竜の夢
1024_tooltip_lt;所有者のターン開始時、カウントがゼロになると、配置列にある全てのユニットに{Damage}ダメージを与える。
103_fluff;王国や公爵領など、北方諸国における領土の定義は多種多様だが、今は北方内で争うときではない。一致団結して、ニルフガード帝国の脅威に立ち向かわねばならないのだ
103_name;北方諸国
104_fluff;非人間族の自由と解放を求め、戦い続けるゲリラ部隊。目的のためには手段を選ばない。彼らの手にかかると、大陸中の森が戦場へと姿を変え、やがては人間たちの墓場となる
104_name;スコイア＝テル
105_fluff;死と寒さを恐れぬ勇猛な海の戦士たちにも、弱点はある。蜂蜜酒と歌、そして女だ
105_name;スケリッジ
106_fluff;Ignore.
106_name;Ignore.
11_name_b;Ignore.
11_name_sa;Ignore.
112101_fluff;私は好きな時に、どこへでも行けるの
112101_name;シリ
112101_tooltip;<keyword=deploy>配備</keyword>：敵軍ユニット{MaxTargets}体に{Damage}ずつダメージを与える。\nあなたがラウンドに敗北するたび、このユニットを自軍手札に戻す。
112102_fluff;ウィッチャーは指を交差させるだけで明かりを灯せる。ろうそくではなく、敵を焼き払うことも可能だ
112102_name;ゲラルト：イグニ
112102_tooltip;<keyword=deploy>配備</keyword>：合計戦力値が{Power2}以上の何れかの敵陣列にある全ての最高戦力値ユニットを破壊する。\n<keyword=initiative>初動</keyword>：代わりに合計戦力値が{Power}以上の何れかの敵陣列にある全ての最高戦力値ユニットを破壊する。
112103_fluff;他に世界を救う方法がないなら、救わない方がまだマシだ
112103_name;リヴィアのゲラルト
112103_tooltip;<keyword=deploy>配備</keyword>：戦力値{power}以上の敵軍ユニット1体を破壊する。
112104_fluff;私を怪物と呼ぶ者がいる。血に飢えた、野蛮な怪物とね
112104_name;レジス
112104_tooltip;<keyword=deploy>配備</keyword>：何れかの敵陣列にある全てのユニットに{Damage}ずつダメージを与える。\n<keyword=initiative>初動</keyword>：1体でも破壊された場合、このアビリティを繰り返す。
112105_fluff;彼は姿を消し、その眼差しで相手を深い眠りに誘う。腹いっぱいになるまで血を飲み干すと、蝙蝠に姿を変えて誰にも気づかれずに飛び去るのだ
112105_name;レジス：上級吸血鬼
112105_tooltip;<keyword=order>命令</keyword>（<keyword=melee>近接</keyword>）：敵軍ユニット1体からそのユニットが持つブースト量に等しい戦力値を<keyword=drain>吸収</keyword>する。
112106_fluff;自分の面倒は自分で見られるから
112106_name;トリス・メリゴールド
112106_tooltip;<keyword=deploy>配備</keyword>（<keyword=ranged>間接</keyword>）：自軍デッキにあるユニット1体を無作為に選んで<keyword=reveal>公開</keyword>し、その戦力値に等しいダメージを敵軍ユニット1体に与える。
112107_fluff;〈三羽烏のボルク〉とも自称している… 名前を付けるセンスはないようだ
112107_name;ヴィレントレテンマース
112107_tooltip;{Counter}自軍ターン後（ターン終了時）、戦場にある自身を除く最高戦力値ユニット1体を破壊する。
112108_fluff;魔法とは混沌であり、芸術であり、科学である。呪いであると同時に祝福であり、進化でもあるのよ
112108_name;ヴェンガーバーグのイェネファー
