1_name_b;n/a
1_name_lt;서리
1_name_sa;TEST
1_tooltip_lt;보유자가 턴을 시작할 때, 이 전열에 있는 전력이 가장 높은 유닛에 {Damage} 피해를 준다.
10_name_b;Ignore.
10_name_sa;Ignore.
100_fluff;대륙의 모든 사람이 왕, 여왕, 공작, 황제를 따르는 건 아닙니다. 하지만 그렇다고 그 사람들이 묵직한 돈뭉치에도 아랑곳하지 않느냐, 그건 또 아닙니다. 사람들의 호의는 살 수 있습니다. 값이 얼마냐의 문제지요.
100_name;중립
101_fluff;알굴에서 즈굴까지 망라하는 사악한 괴물 집단입니다. 이들 앞에서는 북부인이든 닐프가드인이든 벌벌 떱니다.
101_name;괴물
102_fluff;강력한 닐프가드 제국은 검은색과 금색으로 이루어진 자신들의 깃발이 대륙을 휩쓸 때까지 절대 멈추지 않을 겁니다. 최근 몇 년간의 추세를 보면 그럴 날이 얼마 남지 않은 것 같습니다.
102_name;닐프가드
1024_name_lt;용의 꿈
1024_tooltip_lt;보유자가 턴을 시작할 때 타이머가 만료되면, 이 전열에 있는 모든 유닛에 {Damage} 피해를 준다.
103_fluff;왕국, 공국, 국경지방... 북부 영토는 아주 다양한 방식으로 나뉘지만, 강력한 닐프가드 제국을 상대해야 하니 서로 싸울 시간이 없습니다.
103_name;북부 왕국
104_fluff;인간이 아닌 종족의 권리를 위해 싸우는 반군으로 자신들의 목표를 달성하기 위해서라면 물불 가리지 않습니다. 이 때문에 대륙의 숲은 전장이 되고 묘지로 변합니다.
104_name;스코이아텔
105_fluff;죽음도 추위도 두려워하지 않는 용맹한 전사들입니다. 그래도 약점은 있습니다. 벌꿀 술, 노래, 건초더미에서 노는 일이라면 사족을 못 쓰지요.
105_name;스켈리게
106_fluff;Ignore.
106_name;Ignore.
11_name_b;Ignore.
11_name_sa;Ignore.
112101_fluff;전 가고 싶을 때 어디로든 갈 수 있어요.
112101_name;시리
112101_tooltip;<keyword=deploy>배치</keyword>: 적 {MaxTargets}장에 {Damage} 피해를 준다.\n라운드에서 패하면 내 손으로 돌아온다.
112102_fluff;위쳐는 손가락만으로 불을 켜거나 적을 불태울 수 있지.
112102_name;게롤트: 이그니
112102_tooltip;<keyword=deploy>배치</keyword>: 총 전력이 {Power2} 이상인 적 전열에서 전력이 가장 높은 유닛들을 파괴한다.\n<keyword=initiative>선제</keyword>: 대신 총 전력이 {Power} 이상인 적 전열에서 전력이 가장 높은 유닛들을 파괴한다.
112103_fluff;세상을 구하는 데 그런 대가를 치러야 한다면 망하게 두는 게 낫겠군.
112103_name;리비아의 게롤트
112103_tooltip;<keyword=deploy>배치</keyword>: 전력이 {power} 이상인 적을 파괴한다.
112104_fluff;어떤 자들은 날 괴물 취급했지. 피에 굶주린 흉물이라고.
112104_name;레지스
112104_tooltip;<keyword=deploy>배치</keyword>: 적 전열의 모든 유닛에 {Damage} 피해를 준다.\n<keyword=initiative>선제</keyword>: 파괴되는 유닛이 있으면 이 능력을 반복한다.
112105_fluff;그는 언제든 자기 몸을 투명하게 만들 수 있으며 눈빛만으로 상대를 깊은 잠에 빠뜨릴 수 있다. 갈증을 해소하면 박쥐로 변신해 날아가 버린다. 아주 기묘한 존재다.
112105_name;레지스: 고위 흡혈귀
112105_tooltip;<keyword=order>명령</keyword> (<keyword=melee>근접</keyword>): 적의 증폭량만큼 적을 <keyword=drain>흡수</keyword>한다.
112106_fluff;알아서 잘 한다고. 날 믿어.
112106_name;트리스 메리골드
112106_tooltip;<keyword=deploy>배치</keyword> (<keyword=ranged>원거리</keyword>): 내 덱에서 무작위 유닛을 <keyword=reveal>공개</keyword>하고 그 전력만큼 적에게 피해를 준다.
112107_fluff;그는 자신을 갈가마귀 세 마리 보르크라고 한다. 이름을 짓는 재주는 없는 것 같다.
112107_name;빌렌트레텐메르스
112107_tooltip;내 턴 {Counter}회 후, 턴을 종료할 때 전장에서 자신을 제외하고 전력이 가장 높은 유닛을 파괴한다.
112108_fluff;마법은 혼돈이고 예술이자 과학이야. 저주인 동시에 축복이며 진보지.
112108_name;벤거버그의 예니퍼
112108_tooltip;<keyword=deploy>배치</keyword> (<keyword=melee>근접</keyword>): 다른 모든 유닛에 {Damage} 피해를 준다. \n<keyword=deploy>배치</keyword> (<keyword=ranged>원거리</keyword>): 다른 모든 유닛을 {Boost} 증폭한다.
112109_fluff;미안하네. 이놈이 영리하긴 한데 말이 좀 험해서 말이야. 이놈을 사려고 거금을 투자했다니까.
112109_name;졸탄: 악당
112109_tooltip;<keyword=deploy>배치</keyword> (<keyword=melee>근접</keyword>): 두다: 욕쟁이를 <keyword=spawn>생성</keyword>하여 낸다.\n<keyword=deploy>배치</keyword> (<keyword=ranged>원거리</keyword>): 두다: 귀염둥이를 <keyword=spawn>생성</keyword>하여 낸다.
112110_fluff;언제 동화가 현실이 되는지 알아요? 사람들이 믿을 때요.
112110_name;시리: 돌진
112110_tooltip;내 턴 {Counter}회 후, 턴을 종료할 때 카드를 뽑는다.
112111_fluff;아드 표식은 응집된 에너지를 폭발시켜 앞을 가로막는 모든 것을 파괴합니다. 열쇠를 잃어버렸을 때 매우 유용합니다.
112111_name;게롤트: 아드
112111_tooltip;<keyword=deploy>배치</keyword> (<keyword=melee>근접</keyword>): 적 {Maxtargets}장에 {Damage} 피해를 주고 원거리 전열로 이동시킨다.
112112_fluff;자유로운 엘프 중에는 소수의 아엔 새비르네, 즉 현자가 있었다. 그들은 거의 전설이라 할 수 있을 만큼 베일에 둘러싸인 존재였다.
112112_name;아발라크: 현자
112112_tooltip;<keyword=deploy>배치</keyword> (<keyword=ranged>원거리</keyword>): 내 덱에서 인공물을 낸다.
112113_fluff;훌륭한 소서리스라면 상대를 언제 얼리고... 언제 태워야 하는지 알아야 해.
112113_name;예니퍼: 마술사
112113_tooltip;<keyword=zeal>열의</keyword>.\n<keyword=order>명령</keyword>: 전력이 가장 높은 적들에게 {Damage} 피해를 준다. <keyword=cooldown>쿨다운</keyword>: {Cooldown}.
112201_fluff;체인질링, 더블링, 벡슬링… 또는 도플러 등의 이름으로 불리는 흉내쟁이다.
112201_name;두두
112201_tooltip;<keyword=deploy>배치</keyword>: 적의 기본형으로 변이한다.
112202_fluff;난 평범한 위쳐야, 게롤트. 용하고 싸우거나 왕과 가까이 지내지도 않지. 소서리스와 사귀지도 않고 말이야...
112202_name;에스켈
112202_tooltip;<keyword=deploy>배치</keyword> (<keyword=adrenaline>아드레날린</keyword> {Adrenaline-1}): 내 덱에서 베스미어와 램버트를 <keyword=summon>소환</keyword>한다.
112203_fluff;교수형을 당할 판이라면 물을 달라 하게. 그 사이 뭔 일이 터질진 모르지.
112203_name;베스미어
112203_tooltip;<keyword=deploy>배치</keyword> (<keyword=adrenaline>아드레날린</keyword> {Adrenaline-1}): 내 덱에서 에스켈과 램버트를 <keyword=summon>소환</keyword>한다.
112204_fluff;이런 협상이라면 언제든 흔쾌히 받아들이지.
112204_name;램버트
112204_tooltip;<keyword=deploy>배치</keyword> (<keyword=adrenaline>아드레날린</keyword> {Adrenaline-1}): 내 덱에서 에스켈과 베스미어를 <keyword=summon>소환</keyword>한다.
112205_fluff;어미와 새끼 용 사이에 절대 끼어들어서는 안 되네.
112205_name;미르그타브라케
112205_tooltip;<keyword=deploy>배치</keyword>: 적 {MaxTargets}장에 {Damage} 피해를 준다.
112206_fluff;석영 산맥의 지배자, 파괴자, 트라얀의 학살자로 알려진 오크비스트는 시간이 나면 오랫동안 산책을 즐기거나 로맨틱한 저녁 만찬을 즐긴다.
112206_name;오크비스트
112206_tooltip;<keyword=order>명령</keyword>: 모든 적에게 {Damage} 피해를 준다.
112207_fluff;이제 내가 쉽게 머리를 잃지 않는다는 걸 알았지?
112207_name;올지어드 폰 에버렉
112207_tooltip;<keyword=order>명령</keyword>: 자신을 <keyword=heal>치유</keyword>한다.\n<keyword=cooldown>쿨다운</keyword>: {Cooldown}
112208_fluff;다가오는 시공간은 우리 앞에서 무너지고 지나간 시공간은 팽창한다. 이렇듯 우리는 시간과 공간에서 한 발짝 앞으로 더 나아간다.
112208_name;조작자
112208_tooltip;<keyword=deploy>배치</keyword>: 내 손에 있는 브론즈 유닛의 기본형을 <keyword=spawn>생성</keyword>하여 각 플레이어의 해당 전열로 <keyword=summon>소환</keyword>한다.
112209_fluff;음메에에에.
112209_name;특등급 소
112209_tooltip;<keyword=order>명령</keyword>: 초트로 변이한다.
112210_fluff;게롤트, 인간 대 말로 얘기 좀 나눠야겠어. 넌 승마술이 딸려서 내가 힘들어. 아, 기분 나빠하지는 말고.
112210_name;로취
112210_tooltip;내가 골드 카드를 낼 때마다 내 덱에서 이 유닛을 무작위 아군 전열로 <keyword=summon>소환</keyword>한다.
112211_fluff;"서렙티시어스 샨나낙킹"이란 발음을 즐기지 못 하고 산다고? 그럼 천을 대고 달팽이를 핥는 거랑 뭐가 틀려?
112211_name;조니
112211_tooltip;내가 특수 카드를 낼 때마다 무작위 적에게 {Damage} 피해를 준다.
112212_fluff;꼬마 사라는 놀고 싶어!
112212_name;사라
112212_tooltip;내가 특수 카드를 낼 때마다 무작위 아군을 {Boost} 증폭한다.
112213_fluff;거지 왕초는 선금으로 귀나 손도 받는다고 하더군. 나, 귀나 손이 없어도 잘 생겨 보이겠지?
112213_name;프란시스 베들램
112213_tooltip;내 턴 종료마다, 내 손에서 전력이 가장 낮은 유닛을 {Boost} 증폭한다.
112214_fluff;아버지가 죽은 후, 그는 진정한 사생아가 되었지.
112214_name;사이프리언 와일리
112214_tooltip;<keyword=deploy>배치</keyword>: 전력이 {Power} 이하인 유닛을 <keyword=banish>추방</keyword>한다.
112215_fluff;난 기억 대부분을 잃었지만 내 장미가 어땠는지는 똑똑히 기억해요.
112215_name;이리스 폰 에버렉
112215_tooltip;<keyword=deploy>배치</keyword>: 아군에 {Vitality}턴 동안 <keyword=vitality>활력</keyword>을 준다.
112401_fluff;유니콘은 숫처녀를 좋아한다는 말이 있는데 요새는 숫처녀가 유니콘만큼이나 드물어서 그 말이 정말인지 확인해본 사람은 없다.
112401_name;유니콘
112401_tooltip;<keyword=deploy>배치</keyword>: 유닛을 {Boost} 증폭한다. 내 진영에 키로넥스가 있다면 증폭량이 2배가 된다.
112402_fluff;"맙소사! 저건 유니콘이 아니야! 저건...!" - 저명한 수집가 빌레마르가 죽기 전에 남긴 말
112402_name;키로넥스
112402_tooltip;<keyword=deploy>배치</keyword>: 유닛에 {Damage} 피해를 준다. 내 진영에 유니콘이 있다면 피해량이 2배가 된다.
112403_fluff;이놈은 단어를 백 개 정도 아는데, 팔 할은 욕이고 나머지는 접속사야.
112403_name;두다: 귀염둥이
112403_tooltip;<keyword=doomed>소멸</keyword>.\n선택한 전열의 모든 유닛을 {Boost} 증폭한다.
112404_fluff;졸탄이 기르는 앵무새는 옆에 있는 사람의 짜증을 유발하는 특별한 재주를 지녔는데, 주인인 졸탄도 예외가 아니었다.
112404_name;두다: 욕쟁이
112404_tooltip;<keyword=doomed>소멸</keyword>.\n선택한 전열의 모든 유닛에 {Damage} 피해를 준다.
112405_fluff;마귀는 엄청나게 크고 사악한 사슴처럼 생겼다.
112405_name;마귀
112405_tooltip;<keyword=deploy>배치</keyword>: 내 손에 있는 모든 <keyword=deathwish>유언</keyword> 유닛을 {Boost} 증폭한다.
113101_fluff;마지막 시대가 도래하면 헴달이 나타나 뫼르호그의 땅에 도사리는 혼돈의 악령, 악마, 망령에 맞서리라.
113101_name;라그 나 루그
113101_tooltip;적 전열에 {counter}턴 동안 <keyword=cataclysm>대격변</keyword>을 <keyword=spawn>생성</keyword>한다.
113102_fluff;에헴. 그러니까 지니는 세 가지 소원을 들어주고 자유의 몸이 되면 아무도 모르는 차원으로 달아나지요.
113102_name;마지막 소원
113102_tooltip;덱에서 맨 위의 카드 {Maxtargets}장을 확인한 후, 1장을 내고 나머지는 <keyword=banish>추방</keyword>한다.
113201_fluff;징집할 농부가 부족하면 미끼도 괜찮은 화살 받이가 된다.
113201_name;미끼
113201_tooltip;전장에 있는 아군을 내 덱에 섞고, 덱에서 맨 위에 있는 유닛을 낸다.
113202_fluff;별안간 하늘이 시커메지더니 먹구름이 모여들었다. 사위가 지독하게 어두워졌고 살을 에는 냉기와 함께 돌풍이 휘몰아쳤다. "세상에," 예니퍼가 숨을 헐떡이며 말했다. "완전 난장판이 될 것 같아."
113202_name;메리골드의 얼음폭풍
113202_tooltip;적 {Maxtargets}장에 {Damage} 피해를 준다.
113203_fluff;이건 평범한 폭풍우가 아니야. 신들이 분노하신 게 틀림없어.
113203_name;스켈리게 폭풍우
113203_tooltip;적 전열에 {counter}턴 동안 <keyword=storm>폭풍우</keyword>를 <keyword=spawn>생성</keyword>한다.
113204_fluff;스태멜포드라는 소서러는 탑 꼭대기에서 본 전망이 나쁘다는 이유로 산 하나를 통째로 옮긴 적이 있다. 땅의 정령 다오를 부리기에 가능한 일이었을 것이다.
113204_name;스태멜포드의 지진
113204_tooltip;모든 적에게 {Damage} 피해를 준다.
113205_fluff;마녀 사냥꾼의 필수품인 디메리티움 폭탄이 소리도 없이 터지면 강력한 소서러조차 손쉬운 상대로 만들어버린다.
113205_name;디메리티움 폭탄
113205_tooltip;유닛에 {Damage} 피해를 주고 <keyword=veil>장막</keyword>을 부여한다.
113206_fluff;마지막 시대인 '테드 데이리드'가 도래하면 백색 서리가 온 세상을 파괴할 것이다.
113206_name;눈보라
113206_tooltip;전력이 가장 낮은 유닛을 파괴한다.\n<keyword=initiative>선제</keyword>: 전력이 가장 낮은 유닛을 모두 파괴한다.
113207_fluff;듣는 이는 귀가 먹먹해지지만 사기가 올라간다.
113207_name;지휘관의 뿔나팔
113207_tooltip;인접한 유닛 {maxtargets}장을 {Boost} 증폭한다.
113208_fluff;베더마카라는 드루이드는 비와 바람을 다스린다네. 폭풍을 잠재우거나 무시무시한 우박을 내리거나 번개를 내리꽂아 적을 잿더미로 만들어버리지. 그러니까 내 말 잘 듣게. 그를 만나면 최대한 예우를 갖추라고.
113208_name;베더마카
113208_tooltip;<keyword=deploy>배치</keyword> (<keyword=melee>근접</keyword>): 모든 전열 효과의 지속 시간이 {Counter}턴 증가한다.\n<keyword=deploy>배치</keyword> (<keyword=ranged>원거리</keyword>): 모든 전열 효과의 지속 시간이 {Counter2}턴 감소한다.\n단, 내 진영에 폭풍의 홀이 있으면 지속 시간이 {Counter3}턴 증가하거나 감소한다.
113209_fluff;알주르가 만든 괴물 중 일부는 아직까지 죽지 않았다. 이중에서 특히 흉폭한 '비이'라는 놈은 자신을 창조한 마법사를 무참히 살해한 뒤 마리보를 절반이나 파괴하고 리버델의 음침한 숲으로 몸을 숨겼다.
113209_name;알주르의 이중 교잡
113209_tooltip;내 덱에서 전력이 가장 높은 유닛을 낸다.
113301_fluff;일반적인 소서러가 알주르의 천둥처럼 복잡한 주문을 영창해서 성공할 확률은 매우 희박하다. 알주르 본인은 뿔나팔처럼 우렁찬 목소리로 웅변가처럼 능숙하게 정확한 발음을 구사할 수 있었다고 한다.
113301_name;알주르의 천둥
113301_tooltip;유닛에 {Damage} 피해를 준다.
113302_fluff;서리의 장점? 시체가 빨리 썩지 않는다는 거지.
113302_name;살을 에는 서리
113302_tooltip;적 전열에 {counter}턴 동안 <keyword=frost>서리</keyword>를 <keyword=spawn>생성</keyword>한다.
113303_fluff;저길 봐, 드로믈! 동이 트고 있어! 아직 희망이 있을지도 몰라...
113303_name;화창한 하늘
113303_tooltip;아군 전열의 모든 유닛을 {Boost} 증폭한다.
113305_fluff;훌륭한 지휘관은 안개를 반기고 형편없는 지휘관은 안개를 두려워한다.
113305_name;빽빽한 안개
113305_tooltip;적 전열에 {counter}턴 동안 <keyword=fog>안개</keyword>를 <keyword=spawn>생성</keyword>한다.
113306_fluff;만티코어 독은 매우 지독해서 중독된 사람은 닐프가드 황제의 정식 칭호를 다 말하기도 전에 죽는다.
113306_name;만티코어 독
113306_tooltip;적 {MaxTargets}장에 {Damage} 피해를 준다.
113307_fluff;그 짐승은 분노로 이글거리는 눈을 부릅뜨고 병사들에게 미친 듯이 달려들었다. 어떤 공격에도 꿈쩍하지 않았다. 아무도 그 짐승을 멈출 수 없었다.
113307_name;아드레날린 폭주
113307_tooltip;선택한 전열에 다른 유닛이 없다면, 아군을 {boost} 증폭한다.
113308_fluff;전염병은 희생자의 신분이나 국적을 가리지 않는다.
113308_name;전염병
113308_tooltip;유지비가 {cost}인 유닛을 파괴한다.
113309_fluff;게롤트는 반사적으로 한 발 물러났소. 전에 연소에 당한 시체를 본 적이 있었거든. 정확하게는 시체의 잔해를 봤었지.
113309_name;연소
113309_tooltip;전력이 가장 높은 유닛을 파괴한다.\n<keyword=initiative>선제</keyword>: 대신, 전력이 가장 높은 유닛을 모두 파괴한다.
113310_fluff;제비 물약의 이름은 봄과 회생을 상징하는 제비에서 그대로 따왔다. 이 물약은 상처를 아물게 하고 빠르게 회복시켜 준다.
113310_name;제비
113310_tooltip;유닛을 {Boost} 증폭한다.
